time,ax,ay,az,aT
91.4770,0.6315,-1.9426,-0.8410,2.209
91.4780,1.3991,-3.4763,-0.6789,3.808
91.4790,2.1107,-4.5155,-0.3190,4.995
91.4810,2.3687,-4.6306,-0.0367,5.201
91.4870,2.3855,-3.9240,-0.0242,4.592
91.5040,1.9075,-3.2977,-0.2451,3.818
91.5250,1.3038,-2.9841,-0.2420,3.265
91.5470,0.6181,-2.7116,-0.0236,2.781
91.5630,-0.0621,-2.3997,0.2541,2.414
91.5830,-0.7462,-1.9542,0.5853,2.172
91.6050,-1.3299,-1.4355,0.9229,2.164
91.6250,-1.8101,-0.8490,1.1413,2.302
91.6430,-2.2154,-0.2471,1.3931,2.629
91.6630,-2.5517,0.6446,1.6069,3.084
91.6810,-2.8403,1.3488,1.7620,3.604
91.7010,-2.8045,1.5636,1.6807,3.624
91.7210,-2.6933,1.9684,1.4711,3.646
91.7410,-2.6421,2.6853,1.2811,3.979
91.7640,-2.3874,3.4426,1.5939,4.482
91.7810,-1.8149,2.9301,2.1569,4.066
91.8000,-1.4201,0.7406,2.7377,3.172
91.8160,-1.0314,-1.0026,2.8985,3.236
91.8380,-1.1715,0.1356,2.5903,2.846
91.8560,-1.5995,2.4620,2.0527,3.582
91.8760,-1.8951,3.3327,0.9815,3.957
91.8940,-1.6413,2.1609,-1.1724,2.956
91.9130,-1.0696,0.1671,-2.9661,3.157
91.9340,-0.3241,-1.4991,-3.5209,3.840
91.9540,0.5293,-2.1331,-3.1092,3.808
91.9730,1.2535,-2.0615,-2.4307,3.425
91.9910,1.8844,-1.3021,-1.9291,2.995
92.0100,2.6299,-1.2945,-0.8590,3.055
92.0310,3.0184,-1.0310,-1.0147,3.347
92.0510,3.2634,-0.9509,-1.5204,3.724
92.0710,3.2761,-0.8831,-1.9054,3.891
92.0900,3.1077,-0.5064,-2.2180,3.851
92.1100,2.9583,0.0780,-2.1536,3.660
92.1290,2.7106,1.0114,-2.2521,3.666
92.1480,2.0755,2.4546,-2.2106,3.901
92.1660,1.1155,4.1396,-2.0319,4.744
92.1850,0.4052,5.0996,-2.0893,5.526
92.2060,0.0154,4.6764,-2.2645,5.196
92.2240,-0.6165,4.2415,-1.8113,4.653
92.2430,-1.0376,3.9591,-0.9072,4.192
92.2640,-1.5917,4.3760,0.4013,4.674
92.2820,-1.9795,4.4012,1.3521,5.012
92.3030,-2.1977,2.6965,1.6600,3.854
92.3230,-2.3817,0.7781,1.5423,2.942
92.3420,-2.3190,-0.4965,1.2806,2.695
92.3620,-1.8148,-0.6791,1.2106,2.285
92.3800,-0.9056,-0.0436,1.1240,1.444
92.3980,-0.0233,0.1582,0.9521,0.965
92.4180,0.7091,-1.0998,0.3431,1.353
92.4380,1.1205,-2.7433,-0.2708,2.976
92.4550,1.4728,-4.0584,-0.4976,4.346
92.4790,1.8921,-4.6434,-0.4795,5.037
92.4960,2.2452,-4.3701,0.0255,4.913
92.5150,2.4539,-3.6149,0.6748,4.421
92.5350,2.4190,-3.0377,1.0489,4.022
92.5550,1.8827,-2.6234,1.0955,3.410
92.5750,1.1398,-2.3000,0.6487,2.648
92.5950,0.4650,-2.2519,0.4110,2.336
92.6090,-0.1854,-2.0966,0.3932,2.141
92.6310,-0.6216,-1.6703,0.2520,1.800
92.6520,-0.9445,-0.7758,0.3254,1.265
92.6690,-1.3771,0.3663,0.7232,1.598
92.6910,-1.9887,1.6966,1.1112,2.840
92.7110,-2.4741,2.0389,1.2383,3.437
92.7290,-2.6757,1.5493,0.7527,3.182
92.7480,-2.6593,1.4846,0.1128,3.048
92.7660,-2.1423,1.3248,-0.0753,2.520
92.7900,-1.9288,1.1359,0.0845,2.240
92.8130,-2.1824,0.7186,0.0575,2.298
92.8240,-2.6145,0.4029,0.7850,2.759
92.8430,-2.8958,0.4002,2.0998,3.599
92.8630,-3.0386,1.7779,3.7480,5.142
92.8820,-2.8684,3.2495,3.8511,5.798
92.9050,-2.3390,2.8538,2.4072,4.406
92.9240,-2.0622,1.5343,0.5788,2.635
92.9420,-1.4333,-0.3344,-1.3396,1.990
92.9630,-0.5993,-1.8044,-2.3453,3.019
92.9820,0.4697,-2.5644,-2.7742,3.807
93.0000,1.4736,-2.3227,-2.5641,3.760
93.0190,2.3078,-1.7461,-2.0535,3.548
93.0370,2.8668,-1.2850,-1.7140,3.579
93.4870,-2.1862,-1.2631,2.5977,3.623
93.4870,-1.4862,-1.9077,1.5084,2.850
93.4870,-0.7509,-3.0307,0.3164,3.138
93.4880,0.3173,-4.4402,-0.4610,4.475
93.5020,1.4352,-4.9743,-0.5187,5.203
93.5250,2.1398,-4.7629,-0.1094,5.223
93.5420,2.5835,-4.0354,0.3644,4.805
93.5620,2.6824,-3.3370,0.6535,4.331
93.5820,2.3257,-2.5104,0.7345,3.500
93.6100,1.9907,-2.6225,0.7639,3.380
93.6240,1.4548,-2.2430,0.5003,2.720
93.6380,0.8139,-2.2671,0.4745,2.455
93.6600,0.1322,-1.8930,0.4483,1.950
93.6780,-0.5084,-1.2467,0.3421,1.389
93.7000,-1.2124,-0.2068,0.6774,1.404
93.7220,-2.1856,0.9906,0.8809,2.556
93.7430,-3.0084,1.7433,0.5186,3.515
93.7600,-2.8020,1.3018,0.1079,3.092
93.7790,-2.4445,1.4200,-0.0859,2.828
93.7990,-2.5337,2.3711,-0.0275,3.470
93.8160,-2.4159,3.4115,0.3407,4.194
93.8400,-2.3354,3.2620,1.3199,4.223
93.8600,-2.5561,1.6788,2.4251,3.903
93.8760,-2.5894,0.0361,2.5142,3.609
93.8920,-2.8099,-0.2288,1.5226,3.204
93.9120,-2.8192,0.5682,0.6229,2.943
93.9310,-2.7538,1.5560,-0.2748,3.175
93.9540,-2.1663,1.6886,-1.4022,3.084
93.9760,-0.9460,0.2452,-2.4868,2.672
93.9950,0.1614,-1.4749,-2.8070,3.175
94.0110,0.8549,-2.3722,-2.5943,3.618
94.0340,1.5859,-2.6292,-1.9869,3.657
94.0530,2.1679,-2.1607,-1.2502,3.306
94.0700,2.6331,-1.6014,-1.0003,3.240
94.0850,3.0987,-1.2169,-0.9426,3.460
94.1070,3.3241,-0.7434,-1.0503,3.564
94.1240,3.3279,-0.2219,-1.3648,3.604
94.1450,3.0906,0.4032,-1.5497,3.481
94.1620,2.7374,1.1353,-1.5515,3.345
94.1850,2.2402,2.0313,-1.2897,3.288
94.2030,1.4079,3.4288,-0.8929,3.813
94.2230,0.4548,4.8322,-0.5277,4.882
94.2440,-0.2492,5.4847,-0.6376,5.527
94.2650,-0.4648,4.7398,-1.2400,4.921
94.2850,-0.6794,3.9565,-1.7249,4.369
94.3050,-1.0882,3.6996,-1.5035,4.139
94.3240,-1.4613,3.7014,-0.5985,4.024
94.3420,-1.3574,2.8317,0.0415,3.141
94.3630,-1.1237,1.0970,0.5134,1.652
94.3800,-1.1445,-0.2181,0.7181,1.369
94.3970,-1.4972,-0.6841,1.1355,2.000
94.4870,-1.7367,-0.2867,1.5895,2.372
94.4880,-1.7509,0.5449,1.6494,2.466
94.4880,-1.2763,0.5504,0.8730,1.641
94.4880,-0.5040,-0.6421,-0.4626,0.938
94.4900,-0.0081,-2.6773,-1.4180,3.030
94.5130,0.6353,-4.1036,-1.7686,4.513
94.5330,1.2431,-4.9216,-1.4489,5.279
94.5530,1.8013,-4.8250,-0.9577,5.239
94.5750,2.2571,-4.3375,-0.3047,4.899
94.5950,2.3964,-3.7522,0.4208,4.472
94.6150,2.2598,-3.3254,0.7252,4.085
94.6330,1.8425,-2.8949,0.5873,3.481
94.6530,1.3089,-2.6590,0.4422,2.996
94.6720,0.6824,-2.4554,0.4401,2.586
94.6920,-0.0085,-1.8061,0.3133,1.833
94.7210,-0.7988,-0.7026,0.2427,1.091
94.7310,-1.6146,0.5943,0.5633,1.810
94.7520,-2.2838,1.5826,0.9348,2.932
94.7660,-2.6725,1.7819,0.8871,3.332
94.7910,-2.8115,1.5954,0.4119,3.259
94.8090,-2.7321,1.5937,-0.0335,3.163
94.8250,-2.6020,1.8226,0.2845,3.190
94.8480,-2.5504,2.1013,1.1711,3.506
94.8690,-2.7679,2.3869,2.1349,4.233
94.8850,-3.0059,2.3478,2.6543,4.647
94.9060,-3.0915,2.3336,2.0691,4.391
94.9270,-3.4920,3.1126,1.0084,4.785
94.9440,-3.4375,3.2190,-0.2716,4.717
94.9600,-2.6405,1.8992,-1.3604,3.526
94.9820,-1.4784,0.0313,-2.1034,2.571
95.0020,-0.2560,-1.7296,-2.4519,3.011
95.0220,0.8240,-2.7790,-2.2097,3.645
95.0410,1.8417,-2.9642,-1.5438,3.816
95.0550,2.6496,-2.7248,-1.0141,3.934
95.0760,3.2580,-2.2834,-0.7812,4.054
95.0940,3.7424,-1.8580,-0.8024,4.255
95.1150,4.0527,-1.3407,-1.0271,4.391
95.1340,4.2410,-0.8784,-1.2342,4.503
95.1530,4.4137,-0.5398,-1.4294,4.671
95.1700,4.1135,0.0016,-1.2711,4.305
95.1900,3.0402,0.9658,-0.8189,3.293
95.2110,1.5225,2.0319,-0.5087,2.589
95.2300,-0.2437,3.2888,-0.6742,3.366
95.2500,-1.8529,4.3195,-1.2240,4.857
95.2710,-2.9231,4.3155,-1.8777,5.540
95.2910,-3.0595,3.0384,-2.2051,4.843
95.3110,-3.0096,1.8950,-1.9663,4.064
95.3280,-2.6674,1.1165,-0.8330,3.009
95.3470,-2.0780,1.3350,0.8783,2.621
95.3640,-1.5430,1.7958,1.8170,2.985
95.3860,-1.3074,1.2263,1.9344,2.637
95.4060,-1.3362,0.2304,1.0342,1.705
95.4920,-1.5726,-0.4013,0.1226,1.628
95.4930,-1.6054,-0.1758,0.0678,1.616
95.4940,-1.4856,0.1097,-0.0046,1.490
95.4960,-0.8411,0.0293,-0.6147,1.042
95.5050,-0.1575,-1.0675,-1.3604,1.736
95.5220,0.6759,-2.4104,-1.8659,3.122
95.5400,1.3347,-3.4311,-1.9965,4.188
95.5580,1.9723,-3.7707,-1.7601,4.605
95.5790,2.3499,-3.5640,-1.0981,4.408
95.5970,2.5371,-3.3109,-0.4004,4.190
95.6190,2.3550,-2.9837,0.5917,3.847
95.6380,1.9963,-3.0015,0.8541,3.705
95.6570,1.4711,-3.0370,0.7135,3.449
95.6770,0.8894,-2.9796,0.5708,3.161
95.6960,0.2168,-2.4252,0.6121,2.511
95.7140,-0.5353,-1.4918,0.6479,1.712
95.7320,-1.3651,-0.4394,0.7438,1.615
95.7540,-2.2606,0.7007,0.7359,2.479
95.7720,-2.8621,1.3019,0.3126,3.160
95.7910,-2.9966,1.0747,-0.3564,3.203
95.8140,-2.8508,1.0557,-1.0153,3.205
95.8320,-2.5932,1.9042,-1.3226,3.479
95.8520,-2.3510,2.6692,-0.7019,3.626
95.8710,-2.2581,2.7808,0.5975,3.632
95.8920,-2.4769,2.6729,2.0067,4.160
95.9100,-2.8563,2.5607,2.4994,4.579
95.9290,-3.0929,2.6090,2.0985,4.558
95.9500,-3.2794,2.9223,1.2076,4.555
95.9690,-3.2232,2.7453,-0.2336,4.240
95.9860,-2.6023,1.5859,-1.5893,3.437
96.0090,-1.3475,-0.2793,-2.5324,2.882
96.0280,0.0173,-1.9020,-2.8343,3.413
96.0450,1.0785,-2.5788,-2.5087,3.756
96.0640,2.1121,-2.5032,-1.7360,3.707
96.0870,3.0033,-2.0806,-1.1170,3.821
96.1060,3.6145,-1.6071,-0.8371,4.043
96.1280,3.7917,-1.0587,-0.6938,3.997
96.1460,3.7147,-0.6501,-0.9792,3.896
96.1670,3.7269,-0.6730,-1.6164,4.118
96.1850,3.6648,-0.8168,-2.1532,4.328
96.2060,3.1997,-0.4627,-2.4557,4.060
96.2210,2.4001,0.5963,-2.1353,3.267
96.2400,1.1781,2.1966,-1.2857,2.805
96.2620,0.0362,3.3009,-0.6622,3.367
96.2810,-0.9397,3.9919,-0.6377,4.150
96.3020,-1.7642,3.9870,-1.2487,4.535
96.3190,-2.4940,3.7648,-1.7070,4.828
96.3390,-2.6918,3.4563,-1.5507,4.647
96.3580,-2.6065,3.4514,-0.5275,4.357
96.3780,-1.9274,2.8060,0.7286,3.481
96.3980,-0.9970,1.1130,1.6286,2.210
96.4180,-0.4211,-0.1304,2.6867,2.723
96.4390,0.0442,-0.4593,3.0371,3.072
96.4560,-0.1807,0.5304,2.7710,2.827
96.4760,-0.3943,1.4723,1.9259,2.456
96.4960,-0.3035,1.4594,0.2511,1.512
96.5110,-0.2176,0.2079,-1.8179,1.843
96.5360,0.1240,-2.1094,-3.4757,4.068
96.5550,0.4589,-3.6351,-3.6978,5.206
96.5710,0.7105,-4.2129,-3.0734,5.263
96.5890,1.2369,-4.0194,-1.9840,4.650
96.6100,1.5030,-3.5704,-0.8118,3.958
96.6280,1.4177,-3.4668,0.0138,3.746
96.6480,1.2743,-3.5962,0.4788,3.845
96.6650,0.9050,-3.2777,0.7440,3.481
96.6830,0.5435,-2.9256,1.0410,3.153
96.7020,0.0189,-2.6387,1.0267,2.831
96.7260,-0.6499,-2.2079,0.8029,2.438
96.7460,-1.2968,-1.3868,0.6817,2.017
96.7630,-1.8857,-0.2952,1.0231,2.166
96.7810,-2.5133,0.9312,1.5514,3.097
96.8010,-3.1731,1.5932,1.6946,3.934
96.8200,-3.7859,1.5319,1.0567,4.219
96.8410,-3.8319,1.1621,0.5609,4.043
96.8600,-3.9050,1.8812,0.2234,4.340
96.8790,-3.6525,2.4320,0.4444,4.411
96.8970,-3.0261,1.9525,1.3061,3.831
96.9160,-2.4397,1.1531,2.1451,3.447
96.9350,-1.9802,0.6083,1.9901,2.873
96.9560,-1.6350,0.7258,1.1671,2.136
96.9750,-1.6445,1.7458,1.4468,2.801
96.9940,-1.4908,2.0006,0.9625,2.674
97.0140,-1.0529,1.5225,-0.3533,1.884
97.0330,-0.3388,0.0604,-1.4249,1.466
97.0550,0.4534,-1.7001,-2.0364,2.691
97.0740,1.1740,-2.6109,-2.1571,3.584
97.0930,1.8927,-2.7002,-1.7279,3.723
97.1120,2.5039,-2.0671,-1.1756,3.453
97.1310,2.9040,-1.3450,-0.9106,3.327
97.1520,3.1691,-0.9509,-1.0978,3.486
97.1700,3.2878,-0.8835,-1.7399,3.823
97.1910,3.1784,-0.7190,-2.3093,3.994
97.2100,3.1853,-0.4148,-2.1268,3.852
97.2290,3.2990,0.3272,-1.3467,3.578
97.2480,3.0331,1.5180,-0.7359,3.471
97.2660,2.3215,2.7751,-0.7236,3.690
97.2870,1.1878,4.2355,-1.4131,4.620
97.3060,0.1724,5.1922,-2.1633,5.627
97.3250,-0.2018,4.7140,-2.7857,5.479
97.3450,-0.7442,4.4291,-2.6714,5.226
97.3670,-1.4543,4.7080,-1.7731,5.237
97.3820,-2.1734,4.8569,-0.1087,5.322
97.4020,-2.3301,4.0089,1.4499,4.858
97.4260,-2.2499,2.4117,2.4002,4.079
97.4400,-2.0121,0.8637,2.1377,3.060
97.4610,-1.6601,0.0991,1.4861,2.230
97.4820,-1.4348,-0.1113,1.2767,1.924
97.5020,-1.0735,-0.6371,0.7931,1.479
97.5760,-0.6379,-0.6334,0.1947,0.920
97.5770,0.0225,-1.2263,-0.3155,1.266
97.5780,0.7733,-2.5708,-0.9267,2.840
97.5780,1.1979,-4.1446,-1.2994,4.506
97.5980,1.6690,-5.0936,-1.1679,5.486
97.6230,2.0158,-5.4678,-0.8254,5.886
97.6420,2.0666,-4.9795,-0.2466,5.397
97.6590,2.0007,-4.3675,0.3063,4.814
97.6790,1.6038,-3.6264,0.7272,4.031
97.6980,1.0138,-3.1113,1.0054,3.423
97.7160,0.3536,-2.9271,0.9868,3.109
97.7380,-0.4237,-2.6450,0.8653,2.815
97.7590,-1.2773,-1.9434,0.8528,2.477
97.7750,-2.1393,-0.5763,1.0451,2.450
97.7960,-3.0553,0.9004,1.5159,3.528
97.8140,-4.0096,1.7431,1.8855,4.761
97.8350,-4.5730,1.5125,1.7531,5.126
97.8530,-4.5392,0.9133,1.1784,4.778
97.8740,-4.3156,1.3502,0.9530,4.621
97.8910,-3.8263,2.2610,1.4024,4.660
97.9160,-2.9210,1.9458,2.1910,4.138
97.9360,-2.1564,0.3762,2.7928,3.548
97.9510,-1.9687,-0.1744,2.4423,3.142
97.9710,-2.0143,0.7874,1.7059,2.755
97.9890,-2.1797,2.3615,1.3742,3.495
98.0080,-2.0497,2.9396,0.6282,3.638
98.0270,-1.6518,2.0249,-0.8375,2.744
98.0430,-0.9532,0.2376,-2.1720,2.384
98.0600,-0.1373,-1.2710,-2.8558,3.129
98.0810,0.8141,-2.1183,-2.7765,3.586
98.1000,1.7900,-2.2210,-2.3294,3.683
98.1200,2.6102,-1.7835,-1.9398,3.709
98.1380,3.1902,-1.3618,-1.7060,3.865
98.1580,3.4807,-0.8895,-1.6255,3.943
98.1760,3.6500,-0.6387,-1.5799,4.028
98.1960,3.6987,-0.4071,-1.5931,4.048
98.2170,3.7601,-0.2661,-1.4305,4.032
98.2360,3.5088,0.5604,-1.3231,3.792
98.2550,2.8297,2.1182,-1.3820,3.795
98.2740,1.9974,3.8055,-1.2609,4.479
98.2950,0.9789,5.2409,-0.8185,5.394
98.3130,-0.0282,5.9695,-0.6237,6.002
98.3330,-0.7453,5.5933,-0.9090,5.716
98.3540,-1.3640,5.0009,-1.4022,5.370
98.3720,-1.7217,4.6325,-1.4269,5.144
98.3940,-2.1492,4.8741,-0.8145,5.389
98.4130,-2.0163,4.3628,-0.0210,4.806
98.4290,-1.3714,2.0673,0.6975,2.577
98.4470,-1.1928,-0.1667,1.1595,1.672
98.4680,-1.1429,-1.0487,1.5106,2.165
98.4880,-1.1529,-0.1869,1.8785,2.212
98.5070,-0.8768,0.9420,1.6395,2.084
98.5280,-0.3726,0.9350,0.6258,1.185
98.5460,-0.0283,0.0401,-0.8503,0.852
98.5690,0.2200,-1.5069,-1.9091,2.442
98.5860,0.5865,-2.9117,-1.8931,3.522
98.6090,1.1156,-4.0811,-1.0929,4.370
98.6250,1.6938,-4.8670,0.1951,5.157
98.6430,2.2436,-5.1349,1.3937,5.774
98.6650,2.0891,-4.2991,1.5897,5.037
98.6840,1.5295,-3.8824,1.4267,4.410
98.7020,0.7693,-3.7548,0.9617,3.952
98.7220,0.0939,-3.4789,0.6096,3.533
98.7410,-0.6668,-2.7971,0.6543,2.949
98.7610,-1.4104,-1.8142,0.9391,2.482
98.7790,-2.1697,-0.3107,1.3275,2.562
98.7980,-2.8229,1.1991,1.6191,3.468
98.8200,-3.3558,1.8389,1.5881,4.143
98.8370,-3.7268,1.5101,1.1396,4.180
98.8580,-3.8192,1.0145,0.7932,4.030
98.8770,-4.0027,1.7922,0.8822,4.473
98.8970,-4.0472,3.5676,1.6448,5.640
98.9160,-3.8838,4.2408,2.3819,6.224
98.9320,-3.1034,1.9602,2.4369,4.406
98.9550,-2.3690,-1.0289,1.6768,3.079
98.9740,-1.7874,-2.1997,0.7073,2.921
98.9960,-1.4236,-0.9719,0.3300,1.755
99.0130,-1.0611,1.0722,0.5934,1.621
99.0330,-0.5841,1.8164,0.1984,1.918
99.0550,0.0388,0.8393,-0.8456,1.192
99.0690,0.4951,-0.5750,-2.0134,2.152
99.0930,1.0721,-1.8216,-2.7274,3.451
99.1120,1.8009,-2.3167,-2.4654,3.833
99.1310,2.6200,-2.1495,-1.8304,3.852
99.1530,3.3538,-1.8263,-1.3535,4.052
99.1720,3.7882,-1.1544,-1.1926,4.136
99.1910,3.9333,-0.4809,-1.1985,4.140
99.2110,3.7419,0.0343,-1.3550,3.980
99.2280,3.2885,0.4446,-1.9096,3.829
99.2490,2.6683,0.9374,-2.2537,3.616
99.2690,2.0519,1.9909,-2.2416,3.633
99.2880,1.5105,3.2741,-1.7958,4.028
99.3080,0.7742,4.5023,-1.2182,4.728
99.3250,-0.0034,5.3668,-0.8407,5.432
99.3460,-0.3335,5.1441,-0.9110,5.235
99.3670,-0.5990,4.6063,-1.1450,4.784
99.3860,-0.7804,4.3788,-1.0912,4.580
99.4050,-1.1398,4.8254,-0.4319,4.977
99.4230,-1.4223,4.3540,-0.0166,4.580
99.4430,-1.3859,1.8662,0.2878,2.342
99.4620,-1.6768,-0.3449,0.5001,1.783
99.4810,-1.8825,-1.2649,1.0409,2.495
99.5020,-1.7150,-0.9107,1.8349,2.672
99.5180,-1.1977,-0.3793,1.9142,2.290
99.5350,-0.5220,-0.5034,1.2438,1.440
99.5560,0.0375,-1.5579,0.0892,1.561
99.6370,0.5197,-3.1652,-0.8056,3.307
99.6380,0.9924,-4.3985,-0.9019,4.598
99.6390,1.5051,-5.1129,-0.5409,5.357
99.6400,1.9031,-5.0963,-0.0758,5.441
99.9670,-1.1902,0.5625,3.0356,3.309
99.9830,-1.6977,1.3934,3.1663,3.853
100.0010,-2.1300,1.9902,2.7614,4.015
100.0230,-2.3023,2.3943,1.2839,3.561
100.0410,-2.1823,2.2491,-0.3069,3.149
100.0580,-1.6338,1.1002,-1.5210,2.489
100.0800,-0.6662,-0.6381,-2.2373,2.420
100.1000,0.2804,-1.8912,-2.3008,2.991
100.1180,1.1654,-2.3278,-1.8630,3.201
100.1380,2.1089,-2.4385,-1.1406,3.420
100.1580,2.6409,-2.0002,-0.3854,3.335
100.1760,2.9914,-1.6552,0.2081,3.425
100.1970,3.2435,-1.8140,-0.0562,3.717
100.2200,3.2599,-2.0117,-0.7691,3.907
100.2460,3.0113,-1.6951,-1.5931,3.805
100.2540,2.7127,-0.6095,-1.9713,3.408
100.2700,2.3477,1.0294,-1.6887,3.070
100.2890,2.0207,2.6229,-1.3894,3.591
100.3080,1.3288,4.0643,-1.2433,4.453
100.3280,0.6401,4.8553,-1.3656,5.084
100.3470,0.3511,4.5788,-1.8149,4.938
100.3690,0.2253,3.7035,-2.1286,4.278
100.3880,0.0663,3.7113,-1.6533,4.063
100.4070,-0.3275,4.7470,-0.6453,4.802
100.4270,-0.7136,5.3003,0.3164,5.357
100.4460,-0.9987,3.9088,0.6320,4.084
100.4650,-1.6095,1.9526,0.5813,2.596
100.4840,-2.2368,0.5615,0.7831,2.436
100.5040,-2.5208,0.0367,1.3618,2.865
100.5250,-2.3248,0.2854,1.5174,2.791
100.5450,-1.4995,0.4994,1.0638,1.905
100.5620,-0.4897,0.3402,0.2098,0.632
100.5820,0.7278,-1.3159,-0.5167,1.590
100.6020,1.8897,-3.4926,-0.9471,4.082
100.6200,2.7172,-4.7044,-0.8263,5.495
100.6400,3.2594,-4.8211,-0.2060,5.823
100.6640,3.8327,-4.6515,0.5487,6.052
100.6770,3.7576,-3.9897,1.1368,5.597
100.6980,3.2583,-3.2567,1.3829,4.810
100.7170,2.4053,-2.7096,1.1781,3.810
100.7370,1.5012,-2.2209,0.9854,2.856
100.7590,0.5903,-1.7209,1.0041,2.078
100.7770,-0.2643,-1.2965,1.0169,1.669
100.7950,-0.9524,-0.8559,1.0903,1.682
100.8150,-1.4805,-0.1509,1.2811,1.964
100.8340,-1.9878,0.8391,1.6383,2.709
100.8560,-2.4333,1.8700,2.0464,3.689
100.8740,-2.7743,2.3612,2.1244,4.217
100.8930,-3.0582,2.1665,1.8958,4.200
100.9100,-3.1877,2.1031,1.4526,4.086
100.9300,-3.1534,2.6107,1.5000,4.360
100.9540,-2.7414,2.7632,2.0105,4.381
100.9710,-2.0708,1.0074,2.5051,3.403
100.9900,-1.7303,-0.9320,2.5695,3.235
101.0110,-1.6744,-1.3434,2.2748,3.128
101.0300,-1.6386,-0.2697,2.1289,2.700
101.0480,-1.6492,1.4844,1.8291,2.876
101.0660,-1.4891,2.3418,0.7106,2.865
101.0840,-1.0781,1.4894,-0.8847,2.040
101.1060,-0.5003,-0.2908,-2.0534,2.133
101.1240,0.2695,-1.6086,-2.5147,2.997
101.1450,1.1774,-2.1448,-1.9410,3.123
101.1650,2.0871,-2.0026,-1.1646,3.118
101.1860,2.8988,-1.5698,-0.7119,3.373
101.2050,3.4738,-1.1623,-0.4991,3.697
101.2240,4.0072,-0.8252,-0.5494,4.128
101.2440,4.2732,-0.4166,-0.7871,4.365
101.2650,4.1723,0.0566,-1.3180,4.376
101.2850,3.6849,0.9604,-1.6019,4.131
101.3040,3.1281,1.8448,-1.4199,3.899
101.3240,2.5864,2.6161,-1.1673,3.860
101.3420,1.8345,3.9334,-0.9961,4.453
101.3650,0.9365,5.3153,-0.6739,5.439
101.3850,0.3020,5.8112,-0.6661,5.857
101.4000,-0.1155,5.2850,-0.7936,5.346
101.4240,-0.5799,5.0697,-0.5500,5.132
101.4430,-1.2167,5.3809,0.2007,5.520
101.4620,-1.9817,5.9749,0.9406,6.365
101.4860,-2.2004,3.7923,1.0133,4.500
101.4940,-1.8678,-0.5627,0.6900,2.069
101.5120,-1.8411,-3.3217,0.6615,3.855
101.5320,-1.8287,-3.6187,1.4810,4.316
101.5510,-1.4938,-1.4232,2.3956,3.162
101.5710,-0.8210,0.6131,1.9361,2.191
101.5940,-0.2706,0.4494,0.4018,0.661
101.6120,0.2145,-2.0395,-1.6560,2.636
101.6280,0.6823,-4.2072,-2.8548,5.130
101.6510,1.0997,-5.1301,-2.6927,5.897
101.6710,1.8153,-4.9629,-1.9199,5.622
101.6920,2.3534,-4.3635,-0.7405,5.013
101.7170,2.5285,-3.5145,0.4505,4.353
101.7320,2.3300,-3.4000,0.9569,4.231
101.7550,1.5643,-3.3986,0.8700,3.841
101.7760,0.7232,-3.3703,0.7012,3.518
101.7870,0.0574,-3.2054,0.9223,3.336
101.8070,-0.6480,-2.4770,1.1582,2.810
101.8310,-1.2670,-1.3183,1.2692,2.226
101.8460,-1.7363,-0.3872,1.2239,2.159
101.8660,-2.2583,0.7382,1.1471,2.638
101.8840,-2.7321,1.9543,0.9715,3.497
101.9000,-3.0173,2.4491,0.8535,3.979
101.9200,-3.0631,2.2287,1.0370,3.927
101.9390,-3.0485,2.4260,1.5063,4.177
101.9580,-2.7594,2.6364,2.1802,4.395
101.9780,-2.1703,1.8286,2.9260,4.076
101.9980,-1.7746,0.3900,3.4520,3.901
102.0180,-1.9315,-0.4551,3.6175,4.126
102.0430,-2.1815,-0.1370,3.4628,4.095
102.0620,-2.6252,1.1407,2.9475,4.109
102.0780,-3.1745,2.5813,1.5588,4.378
102.0970,-3.5970,2.8587,-0.4374,4.615
102.1170,-3.1245,1.2330,-2.4292,4.145
102.1400,-2.1244,-0.7794,-3.6616,4.304
102.1580,-0.8921,-2.3203,-3.9128,4.636
102.1790,0.3153,-3.0735,-3.4978,4.667
102.1970,1.6180,-3.0642,-2.5154,4.282
102.2160,2.7112,-2.5146,-1.3520,3.937
102.2360,3.4464,-1.9381,-0.6630,4.009
102.2560,3.7563,-1.6942,-0.5503,4.157
102.2750,3.6072,-1.6208,-1.0881,4.102
102.2950,3.0762,-1.1497,-1.6202,3.662
102.3160,2.2927,0.3089,-1.9120,3.001
102.3340,1.7520,2.0459,-2.0552,3.388
102.3530,1.2836,3.3012,-2.2271,4.184
102.3730,0.5722,3.9217,-2.0198,4.448
102.3930,-0.1546,4.4513,-2.0145,4.888
102.4130,-0.6219,4.9793,-2.4564,5.587
102.4320,-0.5153,4.7699,-2.7516,5.531
102.4480,-0.4565,4.7731,-2.2141,5.281
102.4690,-0.4486,4.5428,-0.9510,4.663
102.4900,-0.4531,3.4207,0.7759,3.537
102.5080,-0.7119,1.7565,1.4086,2.361
102.5280,-1.0365,-0.3060,1.2090,1.622
102.5480,-0.9994,-1.5057,0.4109,1.853
102.5660,-1.1566,-1.3221,-0.0417,1.757
102.5860,-1.3327,-0.2286,-0.0140,1.352
102.6060,-1.2278,0.4363,-0.0030,1.303
102.6240,-0.7582,-0.0376,-0.5853,0.959
102.6520,-0.2653,-1.3988,-1.2925,1.923
102.6620,0.1544,-2.7546,-1.6194,3.199
